anio;provincia;sector;subsector;tipo_de_gas;valor_toneladas_gas;valor_toneladas_co2e
2017;Tierra del Fuego, Antartida e Islas del Atlantico Sur;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;N2O;0.00;0.23
;;;;;;
2018;Chubut;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;N2O;0.03;7.36
;;;;;;
2018;Formosa;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;N2O;0.00;0.06
;;;;;;
2018;Jujuy;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;N2O;0.00;0.01
;;;;;;
2018;La Pampa;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;N2O;0.00;0.86
;;;;;;
2018;Mendoza;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;N2O;0.01;3.65
;;;;;;
2018;Neuquoen;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;N2O;0.02;5.86
;;;;;;
2018;Ro­o Negro;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;N2O;0.01;1.55
;;;;;;
2018;Salta;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;N2O;0.00;0.23
;;;;;;
2018;Santa Cruz;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;N2O;0.02;4.45
;;;;;;
2018;Tierra del Fuego, Antartida e Islas del Atlantico Sur;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;N2O;0.00;0.31
;;;;;;
2019;Chubut;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;N2O;0.03;7.45
;;;;;;
2019;Formosa;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;N2O;0.00;0.05
;;;;;;
2019;Jujuy;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;N2O;0.00;0.01
;;;;;;
2019;La Pampa;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;N2O;0.00;0.87
;;;;;;
2019;Mendoza;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;N2O;0.01;3.41
;;;;;;
2019;Neuquoen;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;N2O;0.01;2.59
;;;;;;
2019;Ro­o Negro;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;N2O;0.00;1.28
;;;;;;
2019;Salta;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;N2O;0.00;0.22
;;;;;;
2019;Santa Cruz;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;N2O;0.02;4.20
;;;;;;
2019;Tierra del Fuego, Antartida e Islas del Atlantico Sur;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;N2O;0.00;0.33
;;;;;;
2020;Chubut;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;N2O;0.03;7.12
;;;;;;
2020;Formosa;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;N2O;0.00;0.04
;;;;;;
2020;Jujuy;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;N2O;0.00;0.01
;;;;;;
2020;La Pampa;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;N2O;0.00;0.76
;;;;;;
2020;Mendoza;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;N2O;0.01;2.91
;;;;;;
2020;Neuquoen;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;N2O;0.01;2.10
;;;;;;
2020;Ro­o Negro;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;N2O;0.00;1.10
;;;;;;
2020;Salta;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;N2O;0.00;0.21
;;;;;;
2020;Santa Cruz;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;N2O;0.01;3.60
;;;;;;
2020;Tierra del Fuego, Antartida e Islas del Atlantico Sur;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;N2O;0.00;0.17
;;;;;;
2021;Chubut;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;N2O;0.03;6.94
;;;;;;
2021;Formosa;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;N2O;0.00;0.02
;;;;;;
2021;Jujuy;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;N2O;0.00;0.01
;;;;;;
2021;La Pampa;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;N2O;0.00;0.70
;;;;;;
2021;Mendoza;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;N2O;0.01;2.79
;;;;;;
2021;Neuquoen;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;N2O;0.01;1.96
;;;;;;
2021;Ro­o Negro;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;N2O;0.00;1.06
;;;;;;
2021;Salta;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;N2O;0.00;0.19
;;;;;;
2021;Santa Cruz;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;N2O;0.01;3.38
;;;;;;
2021;Tierra del Fuego, Antartida e Islas del Atlantico Sur;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;N2O;0.00;0.21
;;;;;;
2022;Chubut;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;N2O;0.03;6.89
;;;;;;
2022;Formosa;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;N2O;0.00;0.03
;;;;;;
2022;Jujuy;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;N2O;0.00;0.01
;;;;;;
2022;La Pampa;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;N2O;0.00;0.75
;;;;;;
2022;Mendoza;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;N2O;0.01;2.75
;;;;;;
2022;Neuquoen;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;N2O;0.01;1.65
;;;;;;
2022;Ro­o Negro;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;N2O;0.00;0.98
;;;;;;
2022;Salta;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;N2O;0.00;0.20
;;;;;;
2022;Santa Cruz;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;N2O;0.01;3.32
;;;;;;
2022;Tierra del Fuego, Antartida e Islas del Atlantico Sur;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;N2O;0.00;0.17
;;;;;;
2010;Chubut;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;119044.01;119044.01
;;;;;;
2010;Formosa;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;1557.13;1557.13
;;;;;;
2010;Jujuy;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;274.16;274.16
;;;;;;
2010;La Pampa;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;18141.98;18141.98
;;;;;;
2010;Mendoza;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;66447.78;66447.78
;;;;;;
2010;Neuquoen;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;97021.41;97021.41
;;;;;;
2010;Ro­o Negro;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;27768.86;27768.86
;;;;;;
2010;Salta;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;7105.02;7105.02
;;;;;;
2010;Santa Cruz;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;85798.86;85798.86
;;;;;;
2010;Tierra del Fuego, Antartida e Islas del Atlantico Sur;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;7624.11;7624.11
;;;;;;
2010;Jurisdiccion sin determinar;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;1438.00;1438.00
;;;;;;
2011;Chubut;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;118968.76;118968.76
;;;;;;
2011;Formosa;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;1336.10;1336.10
;;;;;;
2011;Jujuy;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;247.08;247.08
;;;;;;
2011;La Pampa;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;19338.25;19338.25
;;;;;;
2011;Mendoza;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;61397.52;61397.52
;;;;;;
2011;Neuquoen;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;90197.96;90197.96
;;;;;;
2011;Ro­o Negro;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;28767.86;28767.86
;;;;;;
2011;Salta;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;6232.69;6232.69
;;;;;;
2011;Santa Cruz;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;72533.86;72533.86
;;;;;;
2011;Tierra del Fuego, Antartida e Islas del Atlantico Sur;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;6886.93;6886.93
;;;;;;
2011;Jurisdiccion sin determinar;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;1205.05;1205.05
;;;;;;
2012;Chubut;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;111041.70;111041.70
;;;;;;
2012;Formosa;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;1971.99;1971.99
;;;;;;
2012;Jujuy;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;223.23;223.23
;;;;;;
2012;La Pampa;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;19498.70;19498.70
;;;;;;
2012;Mendoza;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;58330.41;58330.41
;;;;;;
2012;Neuquoen;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;81748.35;81748.35
;;;;;;
2012;Ro­o Negro;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;30835.05;30835.05
;;;;;;
2012;Salta;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;5389.30;5389.30
;;;;;;
2012;Santa Cruz;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;86225.93;86225.93
;;;;;;
2012;Tierra del Fuego, Antartida e Islas del Atlantico Sur;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;6489.74;6489.74
;;;;;;
2012;Jurisdiccion sin determinar;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;1564.37;1564.37
;;;;;;
2013;Chubut;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;109953.10;109953.10
;;;;;;
2013;Formosa;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;1787.95;1787.95
;;;;;;
2013;Jujuy;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;193.29;193.29
;;;;;;
2013;La Pampa;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;19409.61;19409.61
;;;;;;
2013;Mendoza;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;56175.56;56175.56
;;;;;;
2013;Neuquoen;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;80026.39;80026.39
;;;;;;
2013;Ro­o Negro;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;30270.91;30270.91
;;;;;;
2013;Salta;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;4746.48;4746.48
;;;;;;
2013;Santa Cruz;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;84986.83;84986.83
;;;;;;
2013;Tierra del Fuego, Antartida e Islas del Atlantico Sur;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;6074.98;6074.98
;;;;;;
2013;Jurisdiccion sin determinar;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;1391.12;1391.12
;;;;;;
2014;Chubut;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;113045.90;113045.90
;;;;;;
2014;Formosa;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;1677.01;1677.01
;;;;;;
2014;Jujuy;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;183.54;183.54
;;;;;;
2014;La Pampa;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;17615.02;17615.02
;;;;;;
2014;Mendoza;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;54047.90;54047.90
;;;;;;
2014;Neuquoen;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;81510.35;81510.35
;;;;;;
2014;Ro­o Negro;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;27655.98;27655.98
;;;;;;
2014;Salta;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;4352.29;4352.29
;;;;;;
2014;Santa Cruz;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;82338.78;82338.78
;;;;;;
2014;Tierra del Fuego, Antartida e Islas del Atlantico Sur;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;5817.30;5817.30
;;;;;;
2014;Jurisdiccion sin determinar;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;1192.85;1192.85
;;;;;;
2015;Chubut;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;116021.66;116021.66
;;;;;;
2015;Formosa;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;1664.38;1664.38
;;;;;;
2015;Jujuy;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;174.31;174.31
;;;;;;
2015;La Pampa;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;16206.90;16206.90
;;;;;;
2015;Mendoza;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;57002.14;57002.14
;;;;;;
2015;Neuquoen;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;81724.98;81724.98
;;;;;;
2015;Ro­o Negro;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;25735.99;25735.99
;;;;;;
2015;Salta;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;4436.84;4436.84
;;;;;;
2015;Santa Cruz;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;80711.48;80711.48
;;;;;;
2015;Tierra del Fuego, Antartida e Islas del Atlantico Sur;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;5152.75;5152.75
;;;;;;
2015;Jurisdiccion sin determinar;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;1191.63;1191.63
;;;;;;
2016;Chubut;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;110124.01;110124.01
;;;;;;
2016;Formosa;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;1325.03;1325.03
;;;;;;
2016;Jujuy;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;150.89;150.89
;;;;;;
2016;La Pampa;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;14467.25;14467.25
;;;;;;
2016;Mendoza;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;57730.94;57730.94
;;;;;;
2016;Neuquoen;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;79272.98;79272.98
;;;;;;
2016;Ro­o Negro;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;25119.51;25119.51
;;;;;;
2016;Salta;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;4260.43;4260.43
;;;;;;
2016;Santa Cruz;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;76591.98;76591.98
;;;;;;
2016;Tierra del Fuego, Antartida e Islas del Atlantico Sur;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;5054.43;5054.43
;;;;;;
2016;Jurisdiccion sin determinar;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;1020.56;1020.56
;;;;;;
2017;Chubut;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;101883.41;101883.41
;;;;;;
2017;Formosa;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;1152.66;1152.66
;;;;;;
2017;Jujuy;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;160.24;160.24
;;;;;;
2017;La Pampa;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;13329.55;13329.55
;;;;;;
2017;Mendoza;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;55511.76;55511.76
;;;;;;
2017;Neuquoen;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;76294.39;76294.39
;;;;;;
2017;Ro­o Negro;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;23984.66;23984.66
;;;;;;
2017;Salta;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;3867.63;3867.63
;;;;;;
2017;Santa Cruz;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;70574.02;70574.02
;;;;;;
2017;Tierra del Fuego, Antartida e Islas del Atlantico Sur;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;4582.96;4582.96
;;;;;;
2017;Jurisdiccion sin determinar;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;892.91;892.91
;;;;;;
2018;Chubut;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;107552.29;107552.29
;;;;;;
2018;Formosa;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;857.24;857.24
;;;;;;
2018;Jujuy;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;150.84;150.84
;;;;;;
2018;La Pampa;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;12521.01;12521.01
;;;;;;
2018;Mendoza;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;53388.10;53388.10
;;;;;;
2018;Neuquoen;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;85879.35;85879.35
;;;;;;
2018;Ro­o Negro;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;22618.53;22618.53
;;;;;;
2018;Salta;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;3395.29;3395.29
;;;;;;
2018;Santa Cruz;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;65735.67;65735.67
;;;;;;
2018;Tierra del Fuego, Antartida e Islas del Atlantico Sur;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;5660.46;5660.46
;;;;;;
2018;Jurisdiccion sin determinar;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;1156.10;1156.10
;;;;;;
2019;Chubut;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;108890.84;108890.84
;;;;;;
2019;Formosa;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;731.79;731.79
;;;;;;
2019;Jujuy;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;141.19;141.19
;;;;;;
2019;La Pampa;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;12654.55;12654.55
;;;;;;
2019;Mendoza;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;50192.51;50192.51
;;;;;;
2019;Neuquoen;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;105171.06;105171.06
;;;;;;
2019;Ro­o Negro;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;21844.87;21844.87
;;;;;;
2019;Salta;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;3167.49;3167.49
;;;;;;
2019;Santa Cruz;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;62943.54;62943.54
;;;;;;
2019;Tierra del Fuego, Antartida e Islas del Atlantico Sur;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;5823.80;5823.80
;;;;;;
2019;Jurisdiccion sin determinar;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;1332.60;1332.60
;;;;;;
2020;Chubut;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;104096.84;104096.84
;;;;;;
2020;Formosa;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;555.06;555.06
;;;;;;
2020;Jujuy;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;206.43;206.43
;;;;;;
2020;La Pampa;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;11078.07;11078.07
;;;;;;
2020;Mendoza;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;42766.83;42766.83
;;;;;;
2020;Neuquoen;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;114021.73;114021.73
;;;;;;
2020;Ro­o Negro;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;18606.30;18606.30
;;;;;;
2020;Salta;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;3285.19;3285.19
;;;;;;
2020;Santa Cruz;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;54110.03;54110.03
;;;;;;
2020;Tierra del Fuego, Antartida e Islas del Atlantico Sur;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;3398.78;3398.78
;;;;;;
2020;Jurisdiccion sin determinar;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;1256.20;1256.20
;;;;;;
2021;Chubut;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;101504.32;101504.32
;;;;;;
2021;Formosa;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;344.00;344.00
;;;;;;
2021;Jujuy;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;196.71;196.71
;;;;;;
2021;La Pampa;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;10219.83;10219.83
;;;;;;
2021;Mendoza;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;40816.04;40816.04
;;;;;;
2021;Neuquoen;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;147325.89;147325.89
;;;;;;
2021;Ro­o Negro;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;17390.67;17390.67
;;;;;;
2021;Salta;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;2994.12;2994.12
;;;;;;
2021;Santa Cruz;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;50596.38;50596.38
;;;;;;
2021;Tierra del Fuego, Antartida e Islas del Atlantico Sur;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;3989.57;3989.57
;;;;;;
2021;Jurisdiccion sin determinar;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;1141.06;1141.06
;;;;;;
2022;Chubut;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;100814.83;100814.83
;;;;;;
2022;Formosa;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;479.10;479.10
;;;;;;
2022;Jujuy;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;133.23;133.23
;;;;;;
2022;La Pampa;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;10918.11;10918.11
;;;;;;
2022;Mendoza;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;40309.83;40309.83
;;;;;;
2022;Neuquoen;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;200852.47;200852.47
;;;;;;
2022;Ro­o Negro;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;16132.46;16132.46
;;;;;;
2022;Salta;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;3070.48;3070.48
;;;;;;
2022;Santa Cruz;Energo­a;1B. Emisiones fugitivas fabricacion de combustibles;CO2;49486.30;49486.30
;;;;;;
